,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
650,651.0,38962.055876949686,38989.60899625426,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.553119304575375
651,652.0,38982.083352770416,39009.49725233426,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.41389956384228
652,653.0,39053.593683982355,39081.06911859998,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.475434617626888
653,654.0,39109.2359325174,39137.95118217977,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.715249662374845
654,655.0,39130.70157141286,39159.4944264836,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.792855070743826
655,656.0,39181.15255755796,39210.101531031316,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.94897347335791
656,657.0,39207.70987799999,39234.91252318682,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.202645186829614
657,658.0,39208.83197126854,39236.603327991754,2.0,1.0,0.0,1.0,1.0,2.0,3.0,1.0,27.771356723213103
658,659.0,39230.23268079243,39251.12485945075,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,20.89217865831597
659,660.0,39234.84106078982,39256.04522504361,3.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,21.204164253787894
660,661.0,39250.97722622597,39278.47505702391,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,27.49783079793997
661,662.0,39312.45971390834,39341.56122220533,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.101508296989778
662,663.0,39335.10310402275,39356.00806005966,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.904956036909425
663,664.0,39354.02814488149,39383.11802434066,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,29.089879459170334
664,665.0,39359.51401192593,39387.75423333136,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,28.24022140543093
665,666.0,39422.88327593599,39444.069834402886,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.18655846689944
666,667.0,39499.02576925186,39526.51293504213,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.4871657902695
667,668.0,39575.79684975356,39605.301069868256,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.504220114693453
668,669.0,39592.65371888415,39613.64184782433,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.988128940181923
669,670.0,39638.55302336718,39659.20963268792,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.656609320736607
670,671.0,39693.4952593559,39721.1738553271,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.678595971199684
